data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"10/03/2022";"08:52:00";"232";"Acidente s";"228,8";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"10/03/2022";"14:57:00";"467";"Acidente s";"125,3";"BR-116/SP";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"10/03/2022";"15:47:00";"507";"Acidente s";"226";"BR-116/SP";"Norte";"Choque em objeto na pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"10/03/2022";"16:39:00";"550";"Acidente s";"279,68";"BR-116/RJ";"Norte";"Capotamento";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"10/03/2022";"17:25:00";"577";"Acidente c";"223";"BR-116/SP";"Sul";"Colisão traseira";0;0;0;1;0;0;0;0;0;1;1;0;1;0;0
"10/03/2022";"17:54:00";"597";"Atropelame";"175,5";"BR-116/RJ";"Sul";"Atropelamento de pedestre atravessando";0;0;0;1;0;0;0;0;0;0;1;0;0;1;0
"10/03/2022";"19:55:00";"674";"Acidente s";"170,7";"BR-116/RJ";"Sul";"Colisão traseira";0;0;0;0;1;0;0;0;0;1;2;0;0;0;0
"10/03/2022";"21:39:00";"712";"Acidente s";"173";"BR-116/RJ";"Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"11/03/2022";"05:05:00";"84";"Acidente c";"176,7";"BR-116/RJ";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"11/03/2022";"06:52:00";"141";"Acidente c";"142,3";"BR-116/SP";"Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;1;0;0
"11/03/2022";"06:54:00";"143";"Acidente c";"154";"BR-116/SP";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"11/03/2022";"08:44:00";"238";"Acidente s";"138,4";"BR-116/SP";"Sul";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"11/03/2022";"10:32:00";"318";"Acidente c";"216,3";"BR-116/SP";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"11/03/2022";"10:48:00";"330";"Acidente s";"209";"BR-116/SP";"Sul";"Engavetamento";1;0;1;0;0;0;0;0;0;1;3;0;0;0;0
"11/03/2022";"12:55:00";"408";"Acidente s";"102,9";"BR-116/SP";"Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"11/03/2022";"13:16:00";"422";"Acidente s";"37";"BR-116/SP";"Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"11/03/2022";"13:37:00";"431";"Acidente c";"37,8";"BR-116/SP";"Norte";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;1;0;0;0
"11/03/2022";"16:40:00";"542";"Acidente s";"294,5";"BR-116/RJ";"Norte";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"11/03/2022";"16:49:00";"549";"Acidente c";"221";"BR-116/SP";"Norte";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"11/03/2022";"17:09:00";"569";"Acidente c";"212,8";"BR-116/SP";"Norte";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"11/03/2022";"17:44:00";"592";"Acidente c";"170,4";"BR-116/RJ";"Sul";"Abalroamento longitudinal";1;0;0;1;0;2;0;0;0;0;4;1;0;0;0
"11/03/2022";"18:18:00";"621";"Acidente s";"265,3";"BR-116/RJ";"Norte";"Abalroamento longitudinal";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"11/03/2022";"20:05:00";"696";"Acidente c";"279,4";"BR-116/RJ";"Sul";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"11/03/2022";"21:08:00";"724";"Acidente s";"288,7";"BR-116/RJ";"Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"11/03/2022";"21:33:00";"742";"Acidente s";"220,3";"BR-116/RJ";"Sul";"Choque em defensa";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"11/03/2022";"22:19:00";"774";"Acidente s";"152,35";"BR-116/SP";"Norte";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"11/03/2022";"23:15:00";"808";"Acidente c";"214,5";"BR-116/SP";"Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"11/03/2022";"23:38:00";"816";"Acidente c";"216,9";"BR-116/SP";"Norte";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
"12/03/2022";"00:58:00";"27";"Acidente c";"86,8";"BR-116/SP";"Sul";"Choque em objeto fixo";0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
"12/03/2022";"04:10:00";"86";"Acidente s";"165";"BR-116/RJ";"Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/03/2022";"05:01:00";"105";"Acidente s";"132,85";"BR-116/SP";"Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"12/03/2022";"05:53:00";"116";"Acidente s";"262,74";"BR-116/RJ";"Sul";"Queda de ribanceira";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"12/03/2022";"07:47:00";"172";"Acidente s";"28,6";"BR-116/SP";"Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/03/2022";"08:14:00";"189";"Acidente s";"185,6";"BR-116/RJ";"Norte";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/03/2022";"08:14:00";"191";"Acidente s";"214,2";"BR-116/SP";"Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"12/03/2022";"11:26:00";"299";"Acidente c";"242,58";"BR-116/RJ";"Norte";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;0;2;0;0;0
"12/03/2022";"12:03:00";"316";"Acidente c";"167";"BR-116/RJ";"Norte";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
"12/03/2022";"15:27:00";"401";"Acidente s";"247";"BR-116/RJ";"Norte";"Choque em barreira New Jersey";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"12/03/2022";"16:04:00";"422";"Acidente s";"247";"BR-116/RJ";"Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"12/03/2022";"16:22:00";"434";"Acidente s";"222";"BR-116/SP";"Norte";"Engavetamento";4;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"12/03/2022";"19:11:00";"528";"Acidente s";"178";"BR-116/RJ";"Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/03/2022";"20:57:00";"575";"Acidente c";"181,75";"BR-116/RJ";"Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"12/03/2022";"21:44:00";"598";"Acidente s";"301,7";"BR-116/RJ";"Norte";"Abalroamento longitudinal";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"12/03/2022";"21:51:00";"601";"Acidente c";"174,6";"BR-116/RJ";"Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;0;3;0;0;0
"12/03/2022";"22:13:00";"610";"Acidente s";"84,2";"BR-116/SP";"Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"13/03/2022";"03:13:00";"37";"Acidente s";"50,4";"BR-116/SP";"Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"13/03/2022";"04:33:00";"52";"Acidente s";"156,875";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"13/03/2022";"04:42:00";"54";"Acidente s";"328,78";"BR-116/RJ";"Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"13/03/2022";"07:49:00";"121";"Acidente c";"163,45";"BR-116/RJ";"Norte";"Colisão traseira";0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
"13/03/2022";"08:04:00";"128";"Acidente c";"53,7";"BR-116/SP";"Norte";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"13/03/2022";"08:24:00";"133";"Acidente c";"34,7";"BR-116/SP";"Norte";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"13/03/2022";"15:58:00";"315";"Acidente c";"278,3";"BR-116/RJ";"Sul";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;2;0;0;1
"13/03/2022";"16:52:00";"346";"Acidente c";"23,5";"BR-116/SP";"Norte";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;1;0;1;0;0
"13/03/2022";"20:18:00";"448";"Acidente s";"204,6";"BR-116/SP";"Sul";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"13/03/2022";"22:07:00";"503";"Acidente c";"180,6";"BR-116/RJ";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;1;3;0;0;0
"13/03/2022";"22:48:00";"521";"Acidente s";"316";"BR-116/RJ";"Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"13/03/2022";"23:07:00";"531";"Acidente s";"301,4";"BR-116/RJ";"Norte";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"14/03/2022";"00:26:00";"26";"Acidente s";"290,5";"BR-116/RJ";"Norte";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"14/03/2022";"00:32:00";"29";"Acidente c";"113";"BR-116/SP";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"14/03/2022";"03:24:00";"78";"Acidente s";"61,2";"BR-116/SP";"Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"14/03/2022";"05:47:00";"122";"Acidente c";"180,8";"BR-116/SP";"Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;1;2;0;0;0
"14/03/2022";"07:08:00";"192";"Acidente s";"184,9";"BR-116/RJ";"Norte";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"14/03/2022";"09:15:00";"296";"Acidente s";"303,7";"BR-116/RJ";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"14/03/2022";"09:20:00";"301";"Acidente c";"175,4";"BR-116/RJ";"Norte";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"14/03/2022";"13:24:00";"443";"Acidente s";"204,5";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"14/03/2022";"14:22:00";"477";"Acidente s";"218,9";"BR-116/SP";"Sul";"Colisão traseira";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"14/03/2022";"15:03:00";"506";"Acidente c";"323,5";"BR-116/RJ";"Sul";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"14/03/2022";"16:23:00";"548";"Acidente s";"124,3";"BR-116/SP";"Norte";"Abalroamento longitudinal";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"14/03/2022";"17:12:00";"579";"Acidente c";"168";"BR-116/RJ";"Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;3;1;0;0;0
"14/03/2022";"18:45:00";"641";"Acidente c";"35";"BR-116/SP";"Norte";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
"14/03/2022";"18:52:00";"644";"Acidente s";"276";"BR-116/RJ";"Norte";"Engavetamento";4;0;1;0;0;0;0;0;0;0;5;0;0;0;0
"14/03/2022";"19:32:00";"669";"Acidente s";"315,1";"BR-116/RJ";"Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"14/03/2022";"21:22:00";"725";"Acidente s";"231";"BR-116/SP";"Sul";"Colisão traseira";0;0;0;0;0;1;0;0;0;1;3;0;0;0;0
"15/03/2022";"04:23:00";"83";"Acidente s";"122";"BR-116/SP";"Norte";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"15/03/2022";"06:33:00";"113";"Acidente s";"212,5";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"15/03/2022";"07:12:00";"143";"Acidente c";"212,5";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
"15/03/2022";"07:22:00";"153";"Acidente c";"205";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;1;1;0;0;0
"15/03/2022";"08:25:00";"208";"Acidente c";"198,8";"BR-116/SP";"Sul";"Colisão traseira";0;0;1;1;0;0;0;0;0;0;4;0;1;0;0
"15/03/2022";"08:27:00";"209";"Acidente s";"81";"BR-116/SP";"Norte";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"15/03/2022";"08:37:00";"212";"Acidente s";"81,1";"BR-116/SP";"Norte";"Choque em objeto na pista";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"15/03/2022";"08:59:00";"234";"Acidente s";"197,8";"BR-116/RJ";"Norte";"Choque em objeto fixo";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"15/03/2022";"11:48:00";"345";"Acidente c";"184,5";"BR-116/SP";"Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"15/03/2022";"12:46:00";"374";"Acidente c";"177,1";"BR-116/RJ";"Norte";"Abalroamento longitudinal";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"15/03/2022";"13:23:00";"390";"Acidente s";"286,2";"BR-116/RJ";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"15/03/2022";"13:42:00";"397";"Acidente s";"182";"BR-116/SP";"Norte";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"15/03/2022";"14:25:00";"429";"Acidente c";"179,7";"BR-116/RJ";"Sul";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"15/03/2022";"14:52:00";"445";"Acidente s";"214";"BR-116/SP";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"15/03/2022";"15:46:00";"467";"Acidente s";"279,1";"BR-116/RJ";"Sul";"Choque em defensa";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"15/03/2022";"16:19:00";"494";"Acidente s";"258,6";"BR-116/RJ";"Sul";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
"15/03/2022";"16:33:00";"506";"Acidente c";"229";"BR-116/RJ";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;2;2;0;0;0
"15/03/2022";"17:02:00";"524";"Acidente s";"275,1";"BR-116/RJ";"Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"15/03/2022";"17:06:00";"527";"Acidente s";"51,3";"BR-116/SP";"Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"15/03/2022";"17:12:00";"534";"Acidente s";"99";"BR-116/SP";"Norte";"Abalroamento longitudinal";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"15/03/2022";"17:15:00";"536";"Acidente c";"156,2";"BR-116/SP";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"15/03/2022";"17:46:00";"551";"Acidente c";"54,5";"BR-116/SP";"Sul";"Colisão traseira";1;1;0;0;0;1;0;0;0;0;2;0;1;0;0
"15/03/2022";"18:24:00";"580";"Acidente s";"230,6";"BR-116/RJ";"Norte";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"15/03/2022";"22:36:00";"712";"Acidente c";"58,8";"BR-116/SP";"Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"15/03/2022";"22:56:00";"718";"Acidente c";"89";"BR-116/SP";"Norte";"Abalroamento longitudinal";0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
"15/03/2022";"23:26:00";"724";"Acidente s";"197,6";"BR-116/SP";"Norte";"Colisão traseira";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"16/03/2022";"07:21:00";"142";"Acidente s";"179,4";"BR-116/RJ";"Norte";"Engavetamento";0;0;3;0;0;0;0;0;0;0;3;0;0;0;0
"16/03/2022";"11:03:00";"328";"Acidente s";"229,5";"BR-116/SP";"Sul";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"16/03/2022";"11:03:00";"329";"Acidente s";"227,7";"BR-116/SP";"Norte";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"16/03/2022";"11:05:00";"330";"Acidente s";"207";"BR-116/RJ";"Norte";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"16/03/2022";"12:22:00";"378";"Acidente s";"192";"BR-116/SP";"Norte";"Choque em objeto na pista";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"16/03/2022";"12:42:00";"386";"Acidente s";"187,4";"BR-116/RJ";"Norte";"Abalroamento longitudinal";1;0;0;0;1;0;0;0;0;0;7;0;0;0;0
"16/03/2022";"13:22:00";"406";"Acidente s";"61,9";"BR-116/SP";"Norte";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"16/03/2022";"13:30:00";"413";"Atropelame";"217,1";"BR-116/SP";"Norte";"Atropelamento de pedestre atravessando";0;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"16/03/2022";"14:14:00";"444";"Acidente s";"168,3";"BR-116/SP";"Sul";"Abalroamento longitudinal";1;0;1;0;0;1;0;0;0;0;3;0;0;0;0
"16/03/2022";"15:21:00";"476";"Acidente c";"108,95";"BR-116/SP";"Norte";"Choque em objeto fixo";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"16/03/2022";"15:54:00";"497";"Acidente c";"71,38";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"16/03/2022";"16:26:00";"515";"Acidente c";"165,7";"BR-116/RJ";"Norte";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"16/03/2022";"17:46:00";"557";"Acidente s";"158";"BR-116/SP";"Sul";"Engavetamento";2;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"16/03/2022";"17:55:00";"563";"Acidente s";"278";"BR-116/RJ";"Norte";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"16/03/2022";"18:15:00";"579";"Acidente s";"165,2";"BR-116/SP";"Norte";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"16/03/2022";"18:20:00";"581";"Acidente s";"125,5";"BR-116/SP";"Sul";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"16/03/2022";"20:04:00";"645";"Acidente s";"174";"BR-116/RJ";"Norte";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"17/03/2022";"02:25:00";"38";"Acidente s";"105,9";"BR-116/SP";"Sul";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"17/03/2022";"05:10:00";"83";"Acidente s";"70,15";"BR-116/SP";"Norte";"Choque em defensa";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"17/03/2022";"06:00:00";"97";"Acidente s";"240,4";"BR-116/RJ";"Norte";"Choque em objeto na pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"17/03/2022";"08:16:00";"211";"Acidente s";"216,9";"BR-116/RJ";"Norte";"Abalroamento longitudinal";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"17/03/2022";"09:51:00";"292";"Acidente s";"225,8";"BR-116/RJ";"Sul";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"17/03/2022";"09:54:00";"295";"Acidente s";"228,5";"BR-116/SP";"Sul";"Choque em veículo parado na pista";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"17/03/2022";"10:05:00";"302";"Acidente s";"108";"BR-116/SP";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"17/03/2022";"13:19:00";"408";"Acidente s";"213,2";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;3;0;0;0;0
"17/03/2022";"15:53:00";"528";"Acidente c";"229,8";"BR-116/SP";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"17/03/2022";"16:50:00";"574";"Acidente c";"178,2";"BR-116/RJ";"Sul";"Abalroamento longitudinal";0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
"17/03/2022";"17:49:00";"621";"Acidente s";"137,8";"BR-116/SP";"Sul";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"17/03/2022";"19:20:00";"689";"Acidente c";"225";"BR-116/RJ";"Sul";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
"17/03/2022";"22:25:00";"786";"Acidente s";"58";"BR-116/SP";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"17/03/2022";"22:33:00";"788";"Acidente s";"225,2";"BR-116/SP";"Sul";"Choque em objeto na pista";0;0;0;2;0;0;0;0;0;0;2;0;0;0;0
"17/03/2022";"22:39:00";"792";"Acidente s";"225,3";"BR-116/SP";"Sul";"Choque em objeto na pista";6;0;0;0;0;0;0;0;0;0;9;0;0;0;0
"17/03/2022";"23:09:00";"801";"Acidente s";"198";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"18/03/2022";"06:22:00";"105";"Atropelame";"109,65";"BR-116/SP";"Sul";"Atropelamento de pedestre atravessando";0;1;0;0;0;1;0;0;0;0;1;1;0;0;0
"18/03/2022";"06:30:00";"111";"Acidente c";"221,4";"BR-116/SP";"Sul";"Colisão traseira";2;0;0;0;1;0;0;0;0;0;49;1;0;0;0
"18/03/2022";"07:02:00";"133";"Acidente c";"219,1";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"18/03/2022";"07:17:00";"153";"Acidente c";"213";"BR-116/SP";"Norte";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"18/03/2022";"08:58:00";"247";"Acidente s";"318,9";"BR-116/RJ";"Norte";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"18/03/2022";"10:00:00";"283";"Acidente s";"223,3";"BR-116/RJ";"Sul";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"18/03/2022";"10:05:00";"288";"Acidente c";"298,2";"BR-116/RJ";"Sul";"Choque em objeto fixo";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"18/03/2022";"13:16:00";"392";"Acidente c";"169,24";"BR-116/RJ";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"18/03/2022";"16:54:00";"523";"Acidente s";"179,7";"BR-116/RJ";"Sul";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"18/03/2022";"17:00:00";"529";"Acidente c";"140";"BR-116/SP";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"18/03/2022";"17:50:00";"575";"Acidente s";"86,85";"BR-116/SP";"Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"18/03/2022";"19:47:00";"682";"Acidente s";"164";"BR-116/RJ";"Sul";"Choque em barreira New Jersey";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"18/03/2022";"19:59:00";"693";"Acidente s";"305";"BR-116/RJ";"Sul";"Choque em objeto na pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"18/03/2022";"21:42:00";"755";"Acidente c";"216,5";"BR-116/SP";"Norte";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
"19/03/2022";"00:48:00";"39";"Acidente s";"177,8";"BR-116/RJ";"Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"19/03/2022";"00:56:00";"43";"Acidente s";"235,4";"BR-116/RJ";"Norte";"Choque em objeto fixo";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"19/03/2022";"01:00:00";"45";"Atropelame";"204,8";"BR-116/SP";"Norte";"Atropelamento de pedestre atravessando";0;0;1;0;0;0;0;0;0;0;1;0;0;1;0
"19/03/2022";"01:02:00";"46";"Acidente c";"192,5";"BR-116/RJ";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"19/03/2022";"03:48:00";"69";"Acidente s";"219";"BR-116/SP";"Sul";"Choque em objeto fixo";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"19/03/2022";"03:56:00";"71";"Acidente s";"129,4";"BR-116/SP";"Norte";"Colisão traseira";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"19/03/2022";"04:03:00";"72";"Acidente c";"132,1";"BR-116/SP";"Norte";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"19/03/2022";"05:07:00";"78";"Acidente c";"218,9";"BR-116/SP";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;1;0;3;1;0;0
"19/03/2022";"05:37:00";"83";"Acidente c";"294,45";"BR-116/RJ";"Sul";"Queda de ribanceira";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"19/03/2022";"08:06:00";"169";"Acidente c";"217";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"19/03/2022";"08:33:00";"184";"Acidente c";"280";"BR-116/RJ";"Norte";"Queda de moto";0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"19/03/2022";"11:32:00";"299";"Acidente c";"271,7";"BR-116/RJ";"Sul";"Abalroamento longitudinal";1;0;1;0;0;0;0;0;0;0;1;3;0;0;0
"19/03/2022";"12:03:00";"313";"Acidente s";"168,5";"BR-116/RJ";"Norte";"Engavetamento";2;0;0;0;0;1;0;0;0;0;3;0;0;0;0
"19/03/2022";"18:36:00";"520";"Acidente s";"86,9";"BR-116/SP";"Sul";"Queda de moto";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"19/03/2022";"18:41:00";"521";"Acidente s";"158";"BR-116/SP";"Sul";"Choque em objeto fixo";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"19/03/2022";"19:11:00";"531";"Acidente c";"176,2";"BR-116/RJ";"Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"19/03/2022";"19:42:00";"548";"Acidente s";"180,8";"BR-116/SP";"Sul";"Colisão traseira";1;0;0;0;0;1;0;0;0;0;5;0;0;0;0
"19/03/2022";"21:30:00";"583";"Atropelame";"196,8";"BR-116/SP";"Sul";"Atropelamento de pedestre atravessando";1;0;0;0;0;0;0;0;0;0;4;0;0;1;0
